                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.4319,                 1.0105,                 1.1457,                0.96525,                0.95489,                0.97244,                0.80386,                 0.6953,                0.49625,                0.88936,              0.0092575,              0.0092575,              0.0092575
                     18,                 1.4064,                0.98751,                 1.1395,                0.96391,                0.95202,                0.96847,                0.79629,                0.71389,                0.49191,                0.89228,               0.009208,               0.009208,               0.009208
                     19,                 1.4146,                0.98359,                 1.1362,                0.95893,                0.96833,                0.97343,                0.79655,                0.68993,                0.48244,                0.88736,              0.0091585,              0.0091585,              0.0091585
                     20,                 1.4049,                0.97941,                  1.133,                0.96284,                0.95681,                0.97066,                0.80418,                0.69203,                0.49068,                0.88558,               0.009109,               0.009109,               0.009109
                     21,                 1.3952,                0.96754,                 1.1306,                0.96134,                0.95457,                0.95782,                0.78618,                0.70024,                0.61305,                0.88718,              0.0090595,              0.0090595,              0.0090595
                     22,                 1.3933,                0.96854,                  1.125,                0.96168,                0.96353,                0.97081,                0.81242,                0.67529,                0.46853,                0.88194,                0.00901,                0.00901,                0.00901
                     23,                 1.3895,                0.96497,                  1.122,                0.96616,                0.96161,                 0.9729,                0.81054,                0.68157,                0.46716,                 0.8813,              0.0089605,              0.0089605,              0.0089605
                     24,                  1.372,                0.95784,                 1.1159,                 0.9603,                0.97121,                0.96694,                0.80344,                0.67235,                0.47202,                0.87491,               0.008911,               0.008911,               0.008911
                     25,                 1.3627,                0.94587,                 1.1163,                0.96168,                0.97025,                0.96709,                0.81288,                0.64221,                0.43863,                0.87381,              0.0088615,              0.0088615,              0.0088615
                     26,                 1.3636,                0.94668,                 1.1133,                 0.9585,                0.97531,                0.97871,                0.82504,                0.64465,                0.42833,                0.87338,               0.008812,               0.008812,               0.008812
                     27,                 1.3549,                0.94477,                 1.1137,                0.96799,                0.96833,                0.97238,                0.81054,                0.65956,                0.46122,                0.87686,              0.0087625,              0.0087625,              0.0087625
                     28,                 1.3552,                0.94473,                 1.1077,                 0.9648,                0.96449,                 0.9713,                0.81472,                0.66438,                0.44659,                0.87519,               0.008713,               0.008713,               0.008713
                     29,                 1.3534,                0.93864,                 1.1101,                0.96011,                0.97021,                0.97277,                0.82566,                0.64798,                0.43746,                0.87691,              0.0086635,              0.0086635,              0.0086635
                     30,                 1.3393,                0.92708,                 1.1006,                0.95617,                0.97121,                0.97024,                0.82084,                0.63881,                0.43086,                 0.8699,               0.008614,               0.008614,               0.008614
                     31,                  1.329,                0.92012,                 1.0976,                0.95607,                0.96737,                0.97395,                0.82744,                0.64879,                0.44008,                 0.8726,              0.0085645,              0.0085645,              0.0085645
                     32,                 1.3285,                0.92235,                 1.0994,                0.96031,                0.97537,                0.97378,                0.83162,                0.63135,                0.42796,                 0.8676,               0.008515,               0.008515,               0.008515
                     33,                 1.3223,                0.91767,                 1.0944,                0.96096,                0.96929,                0.97061,                0.82783,                 0.6362,                0.42037,                0.86449,              0.0084655,              0.0084655,              0.0084655
                     34,                 1.3237,                0.92206,                 1.0914,                0.95926,                0.97176,                0.96918,                  0.827,                0.63476,                0.42155,                0.86546,               0.008416,               0.008416,               0.008416
                     35,                 1.3086,                0.90797,                 1.0873,                0.95357,                0.97505,                0.97225,                 0.8253,                0.63362,                0.42512,                0.87095,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.3061,                0.91589,                 1.0909,                0.96639,                0.96578,                0.97294,                0.82887,                0.62764,                0.42585,                0.85938,               0.008317,               0.008317,               0.008317
                     37,                 1.3087,                0.91233,                  1.087,                0.97038,                0.97505,                 0.9712,                0.82461,                0.63013,                 0.4215,                0.86547,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.3032,                0.90585,                 1.0835,                0.96378,                0.97032,                0.97215,                0.83592,                0.61264,                0.41364,                0.85944,               0.008218,               0.008218,               0.008218
                     39,                 1.3007,                0.90556,                 1.0846,                0.96846,                 0.9725,                0.97287,                0.83116,                 0.6225,                0.41308,                 0.8586,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.2901,                0.89794,                 1.0833,                0.96715,                0.97217,                0.97125,                0.83407,                0.61623,                0.41556,                0.86094,               0.008119,               0.008119,               0.008119
                     41,                 1.2781,                0.88543,                 1.0749,                0.96569,                0.97232,                0.97048,                0.83216,                0.61599,                 0.4068,                0.85898,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.2847,                0.89957,                 1.0796,                0.96303,                0.96929,                0.97316,                0.83304,                0.63812,                  0.414,                0.86278,                0.00802,                0.00802,                0.00802
                     43,                 1.2752,                0.88935,                 1.0725,                0.96787,                0.97121,                0.97358,                0.83556,                0.60351,                0.39486,                0.85627,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.2764,                 0.8854,                  1.078,                0.96758,                0.97389,                0.97414,                  0.838,                0.61338,                0.40756,                 0.8563,               0.007921,               0.007921,               0.007921
                     45,                 1.2716,                0.88554,                 1.0717,                0.95682,                0.97823,                0.97258,                0.83565,                0.60837,                0.40602,                0.85641,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.2639,                0.88848,                 1.0705,                0.96941,                0.97326,                0.97475,                0.84183,                0.58524,                0.39605,                0.85526,               0.007822,               0.007822,               0.007822
                     47,                 1.2611,                0.87928,                 1.0672,                0.96601,                0.97889,                0.97756,                0.84749,                0.58819,                0.38396,                0.85239,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.2559,                0.87518,                 1.0613,                0.96661,                0.97242,                0.97841,                0.84951,                0.59029,                0.39524,                  0.855,               0.007723,               0.007723,               0.007723
                     49,                 1.2575,                0.87042,                 1.0652,                0.96477,                0.97248,                0.97378,                 0.8449,                0.59759,                0.39797,                0.85927,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.2539,                0.87103,                 1.0648,                0.96085,                0.97505,                0.97189,                0.83377,                 0.6153,                0.41098,                0.86261,               0.007624,               0.007624,               0.007624
                     51,                 1.2482,                0.87185,                 1.0649,                0.96793,                0.97505,                0.97375,                0.84459,                0.59914,                0.39335,                0.85599,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.2516,                0.87114,                 1.0642,                0.96317,                0.97878,                0.97922,                0.85079,                0.60283,                0.39231,                 0.8515,               0.007525,               0.007525,               0.007525
                     53,                 1.2452,                0.86837,                 1.0573,                0.96508,                0.97793,                0.97635,                0.84254,                0.59187,                0.38292,                0.85452,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.2411,                0.86902,                 1.0573,                0.96037,                 0.9767,                0.97212,                0.84017,                0.59691,                0.38761,                 0.8552,               0.007426,               0.007426,               0.007426
                     55,                 1.2367,                0.86197,                 1.0549,                0.96682,                0.97409,                0.97715,                0.84459,                0.58784,                0.38717,                0.85596,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.2364,                 0.8605,                 1.0533,                0.96955,                0.97777,                0.97721,                0.84976,                0.58578,                 0.3786,                0.85345,               0.007327,               0.007327,               0.007327
                     57,                 1.2252,                0.85617,                 1.0486,                0.96774,                0.97793,                0.97479,                0.85027,                0.58195,                 0.3844,                0.85038,              0.0072775,              0.0072775,              0.0072775
                     58,                 1.2264,                0.85571,                 1.0532,                0.96405,                0.97798,                0.97822,                0.84184,                0.60557,                0.39262,                0.85742,               0.007228,               0.007228,               0.007228
                     59,                 1.2264,                0.85347,                 1.0502,                0.96346,                0.98679,                0.97546,                0.84389,                0.59597,                0.37894,                0.85384,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.2255,                0.85425,                 1.0519,                0.97092,                0.97697,                0.98086,                0.85209,                0.58549,                0.37502,                0.85205,               0.007129,               0.007129,               0.007129
                     61,                   1.22,                0.84648,                 1.0491,                0.96681,                0.98369,                0.97722,                0.85716,                0.56778,                0.36771,                0.85076,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.2144,                0.84561,                 1.0474,                0.96511,                0.98229,                0.97634,                0.85029,                0.58434,                0.37394,                0.84943,                0.00703,                0.00703,                0.00703
                     63,                 1.2159,                0.85184,                 1.0505,                0.96783,                 0.9815,                  0.978,                0.84875,                0.58119,                0.36821,                 0.8525,              0.0069805,              0.0069805,              0.0069805
                     64,                 1.2221,                0.84749,                 1.0494,                0.96982,                0.97601,                0.97563,                0.85254,                0.57232,                0.36771,                 0.8489,               0.006931,               0.006931,               0.006931
                     65,                 1.2197,                0.85276,                 1.0508,                0.96762,                0.97505,                0.97838,                0.85225,                0.58757,                0.37326,                0.85229,              0.0068815,              0.0068815,              0.0068815
                     66,                 1.2138,                0.84316,                 1.0462,                0.97044,                0.97676,                0.97806,                0.85619,                0.56924,                0.37623,                0.85075,               0.006832,               0.006832,               0.006832
                     67,                 1.2111,                0.84254,                 1.0459,                0.96988,                0.97889,                0.97568,                0.85361,                0.58221,                0.36772,                0.84879,              0.0067825,              0.0067825,              0.0067825
                     68,                 1.2073,                0.83606,                 1.0413,                0.96618,                0.97889,                0.97979,                0.85095,                 0.5652,                0.36174,                0.84787,               0.006733,               0.006733,               0.006733
                     69,                 1.2063,                0.83853,                 1.0435,                0.96503,                0.97997,                0.97881,                0.86049,                0.56938,                0.35717,                0.84676,              0.0066835,              0.0066835,              0.0066835
                     70,                 1.2047,                0.84325,                 1.0436,                0.96507,                0.98095,                0.98067,                0.86012,                0.56844,                0.36202,                0.84847,               0.006634,               0.006634,               0.006634
                     71,                 1.1933,                0.83299,                 1.0391,                0.96414,                0.98046,                0.97763,                0.85627,                0.57472,                 0.3626,                0.84885,              0.0065845,              0.0065845,              0.0065845
                     72,                 1.1941,                0.82506,                 1.0391,                0.96676,                0.97889,                0.98023,                0.85695,                0.56928,                0.36201,                0.84838,               0.006535,               0.006535,               0.006535
                     73,                 1.1921,                0.82257,                 1.0358,                0.96878,                0.97889,                0.97768,                0.85738,                0.56296,                0.35838,                0.84482,              0.0064855,              0.0064855,              0.0064855
                     74,                 1.1966,                0.82245,                 1.0379,                0.96719,                0.97889,                0.97898,                0.86188,                0.56267,                0.35891,                0.84538,               0.006436,               0.006436,               0.006436
                     75,                 1.1852,                0.81893,                 1.0322,                0.97055,                 0.9805,                0.97959,                0.86398,                 0.5606,                0.35721,                0.84717,              0.0063865,              0.0063865,              0.0063865
                     76,                 1.1855,                0.81848,                  1.032,                0.96964,                0.98073,                 0.9786,                0.85792,                0.56578,                 0.3558,                 0.8439,               0.006337,               0.006337,               0.006337
                     77,                 1.1825,                0.81713,                 1.0352,                0.96747,                0.97985,                0.97922,                0.86386,                0.55931,                0.35514,                0.84302,              0.0062875,              0.0062875,              0.0062875
                     78,                 1.1868,                0.81574,                 1.0312,                0.96763,                0.97985,                 0.9822,                 0.8614,                0.55708,                0.35687,                0.84543,               0.006238,               0.006238,               0.006238
                     79,                 1.1849,                0.81772,                 1.0321,                0.96963,                 0.9804,                0.97868,                 0.8617,                0.55579,                0.35209,                0.84604,              0.0061885,              0.0061885,              0.0061885
                     80,                 1.1741,                0.81762,                 1.0283,                0.96865,                0.97845,                0.97913,                0.86523,                  0.552,                0.34869,                0.84309,               0.006139,               0.006139,               0.006139
                     81,                 1.1696,                0.81509,                 1.0249,                0.97132,                0.97518,                0.97886,                0.86513,                0.55386,                0.34961,                0.84362,              0.0060895,              0.0060895,              0.0060895
                     82,                 1.1724,                0.81336,                 1.0279,                0.96565,                0.97889,                0.98095,                0.86638,                0.54944,                0.34448,                0.84197,                0.00604,                0.00604,                0.00604
                     83,                 1.1662,                0.80838,                 1.0249,                0.96952,                0.97691,                0.98133,                0.86322,                0.55272,                0.34878,                0.84112,              0.0059905,              0.0059905,              0.0059905
                     84,                 1.1614,                0.80614,                 1.0222,                0.96765,                0.97593,                0.97991,                0.86823,                0.54622,                0.34377,                0.84165,               0.005941,               0.005941,               0.005941
                     85,                  1.168,                0.80849,                 1.0259,                0.96854,                0.98081,                0.97894,                0.86464,                0.54744,                0.34601,                0.84179,              0.0058915,              0.0058915,              0.0058915
                     86,                  1.168,                0.79789,                 1.0257,                 0.9669,                0.98118,                0.98079,                0.86454,                0.54732,                0.34375,                0.84128,               0.005842,               0.005842,               0.005842
                     87,                 1.1625,                 0.8084,                  1.026,                0.96608,                0.98413,                0.98139,                0.86846,                0.54913,                 0.3456,                0.84069,              0.0057925,              0.0057925,              0.0057925
                     88,                 1.1632,                0.80856,                 1.0243,                0.96674,                0.98273,                0.97862,                0.86714,                0.54165,                0.34169,                0.84014,               0.005743,               0.005743,               0.005743
                     89,                  1.151,                0.79833,                 1.0199,                0.96338,                 0.9856,                0.98092,                0.87034,                0.54514,                0.34088,                0.84004,              0.0056935,              0.0056935,              0.0056935
                     90,                 1.1581,                0.80102,                 1.0198,                0.96776,                0.98369,                0.98059,                0.86783,                0.54775,                0.33988,                0.83797,               0.005644,               0.005644,               0.005644
                     91,                 1.1567,                0.80604,                 1.0209,                0.96478,                0.98177,                0.97914,                0.86464,                0.55059,                0.34197,                0.84044,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.1553,                 0.7982,                 1.0208,                0.96962,                0.98013,                0.97954,                0.86868,                0.54731,                0.34271,                0.84238,               0.005545,               0.005545,               0.005545
                     93,                 1.1523,                0.79331,                 1.0179,                0.96376,                0.98273,                0.98057,                0.87065,                0.54311,                0.34116,                 0.8389,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.1425,                0.78713,                 1.0145,                0.96508,                0.98129,                0.97799,                0.86776,                0.54717,                0.33953,                0.84312,               0.005446,               0.005446,               0.005446
                     95,                 1.1404,                0.78338,                 1.0155,                 0.9661,                0.98447,                0.98087,                0.86824,                0.55424,                0.34417,                 0.8427,              0.0053965,              0.0053965,              0.0053965
                     96,                 1.1433,                0.78501,                 1.0145,                0.96473,                0.98369,                 0.9809,                0.86721,                0.54862,                0.33385,                0.84192,               0.005347,               0.005347,               0.005347
                     97,                 1.1414,                0.78637,                 1.0161,                0.96769,                0.97793,                0.97979,                0.86968,                0.54106,                0.33398,                 0.8406,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.1437,                0.78333,                 1.0137,                0.96921,                0.97985,                0.98138,                 0.8752,                0.53669,                0.33456,                0.84087,               0.005248,               0.005248,               0.005248
                     99,                 1.1323,                0.77579,                 1.0113,                  0.966,                0.98169,                0.97915,                0.86809,                0.54171,                0.33363,                0.84047,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.1405,                0.78199,                 1.0127,                0.96746,                0.97985,                0.97745,                0.86861,                0.54144,                0.33403,                0.84122,               0.005149,               0.005149,               0.005149
                    101,                 1.1331,                0.77178,                 1.0138,                 0.9669,                0.98104,                0.97928,                0.86481,                0.54114,                0.33339,                 0.8401,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.1317,                0.78255,                  1.015,                0.96798,                0.98635,                0.98082,                0.87232,                0.53867,                0.33474,                0.84019,                0.00505,                0.00505,                0.00505
                    103,                 1.1311,                0.76866,                 1.0083,                0.96579,                 0.9856,                0.98207,                0.87137,                0.54379,                 0.3302,                0.84148,              0.0050005,              0.0050005,              0.0050005
                    104,                   1.13,                0.77299,                 1.0108,                0.96747,                0.98081,                0.98188,                0.87446,                0.53295,                0.32786,                0.84027,               0.004951,               0.004951,               0.004951
                    105,                 1.1212,                0.77076,                 1.0093,                0.95996,                0.98656,                0.97866,                0.87213,                0.53439,                 0.3313,                0.83942,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.1249,                 0.7684,                   1.01,                0.96866,                0.97889,                0.98305,                0.87564,                0.52766,                0.32666,                 0.8372,               0.004852,               0.004852,               0.004852
                    107,                  1.115,                 0.7592,                 1.0041,                0.96774,                0.98177,                0.98099,                0.87296,                0.53185,                0.33074,                 0.8391,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.1135,                0.75755,                 1.0041,                 0.9691,                0.97985,                0.98011,                0.87136,                0.53492,                0.32814,                0.83975,               0.004753,               0.004753,               0.004753
                    109,                 1.1188,                0.75783,                 1.0032,                 0.9688,                0.97889,                0.98002,                0.87208,                0.53575,                0.32819,                0.84273,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.1217,                0.75887,                 1.0046,                0.96956,                0.97806,                0.98139,                0.87637,                0.52381,                0.32538,                0.83653,               0.004654,               0.004654,               0.004654
                    111,                 1.1196,                0.75862,                 1.0047,                0.96673,                0.97889,                0.97982,                0.87468,                0.53122,                0.32715,                0.83691,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.1176,                0.75836,                 1.0034,                 0.9677,                0.97749,                0.97951,                0.87436,                0.53183,                0.32457,                0.83802,               0.004555,               0.004555,               0.004555
                    113,                 1.1167,                 0.7618,                 1.0025,                 0.9618,                0.98656,                0.98061,                0.87514,                0.52881,                0.32781,                0.83885,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.1042,                0.75637,                 1.0009,                0.96839,                0.97889,                0.97877,                0.87575,                0.52468,                0.32517,                0.83827,               0.004456,               0.004456,               0.004456
                    115,                 1.1093,                0.75278,                 1.0015,                0.96636,                0.98177,                0.98004,                0.87616,                0.52708,                0.32357,                0.83763,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.1039,                0.74495,                 1.0012,                0.96995,                0.97793,                0.98111,                0.87746,                0.52419,                0.32337,                0.83615,               0.004357,               0.004357,               0.004357
                    117,                 1.1047,                0.74912,                 1.0009,                0.96953,                0.98081,                0.97963,                0.87369,                0.52981,                0.32523,                0.83689,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.1043,                0.74937,                 1.0002,                0.96834,                0.97889,                0.98127,                0.87951,                0.52268,                0.32139,                0.83435,               0.004258,               0.004258,               0.004258
                    119,                 1.1035,                0.74565,                 1.0004,                0.96865,                0.97862,                0.98041,                0.87676,                0.52669,                0.32417,                0.83487,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.0949,                0.74075,                0.99756,                0.96958,                0.97867,                0.98299,                0.87899,                0.52411,                0.32098,                0.83593,               0.004159,               0.004159,               0.004159
                    121,                 1.1036,                0.74336,                0.99592,                0.96864,                0.97809,                0.98154,                0.88175,                0.52419,                0.32176,                0.83549,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.0927,                 0.7417,                0.99816,                0.96871,                0.98049,                0.98155,                0.88375,                0.51637,                0.31723,                0.83555,                0.00406,                0.00406,                0.00406
                    123,                 1.0962,                0.73991,                0.99727,                0.96957,                0.97845,                0.98146,                0.88339,                0.52107,                0.31763,                0.83595,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.0878,                0.72969,                0.99512,                0.96786,                0.98269,                0.98169,                0.88212,                0.51895,                0.31761,                0.83476,               0.003961,               0.003961,               0.003961
                    125,                 1.0895,                0.73441,                 0.9926,                0.96698,                0.98656,                0.98097,                0.87983,                0.52475,                0.31992,                0.83668,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.0819,                0.72955,                0.99089,                0.96878,                0.98272,                0.98007,                0.87634,                0.52383,                0.31904,                0.83731,               0.003862,               0.003862,               0.003862
                    127,                  1.079,                0.72137,                0.98772,                  0.966,                 0.9817,                0.97989,                 0.8783,                0.52523,                0.32227,                0.83692,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.0827,                0.72139,                0.99228,                 0.9639,                 0.9856,                0.98058,                0.87883,                0.52506,                 0.3185,                0.83696,               0.003763,               0.003763,               0.003763
                    129,                 1.0781,                0.72509,                0.98884,                0.96437,                0.98709,                0.98104,                0.87998,                0.52028,                0.31494,                0.83504,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.0795,                0.72433,                0.98818,                0.96706,                0.98605,                0.98107,                0.88084,                0.52062,                0.31759,                0.83425,               0.003664,               0.003664,               0.003664
                    131,                 1.0782,                0.71824,                0.98813,                0.96878,                0.98287,                0.98126,                0.88285,                0.51616,                0.31598,                0.83263,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.0848,                0.72436,                0.99081,                0.96972,                0.98346,                0.98067,                0.87984,                0.52012,                0.31612,                0.83337,               0.003565,               0.003565,               0.003565
                    133,                  1.079,                0.72079,                0.99088,                0.96968,                0.98221,                 0.9801,                0.87931,                0.51729,                0.31551,                0.83363,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.0666,                 0.7111,                0.98535,                0.97156,                0.98365,                0.98025,                0.87866,                0.51734,                0.31409,                 0.8344,               0.003466,               0.003466,               0.003466
                    135,                 1.0702,                0.71446,                0.98659,                0.96727,                0.98369,                 0.9818,                0.87657,                0.51941,                0.31277,                0.83388,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.0603,                0.70358,                0.98324,                0.97068,                0.98489,                 0.9803,                 0.8782,                0.51763,                0.31389,                0.83432,               0.003367,               0.003367,               0.003367
                    137,                 1.0681,                0.71013,                0.98572,                0.96831,                0.98464,                0.98274,                0.87924,                0.51834,                 0.3145,                0.83423,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.0716,                 0.7101,                0.98254,                0.96884,                0.98453,                0.98164,                0.88184,                0.51926,                0.31378,                0.83427,               0.003268,               0.003268,               0.003268
                    139,                 1.0625,                0.70826,                0.98329,                0.96744,                0.98464,                0.98159,                0.87958,                0.52142,                0.31195,                0.83349,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.0652,                0.70646,                0.98487,                0.96805,                0.98464,                0.98258,                 0.8812,                0.51594,                0.31044,                0.83062,               0.003169,               0.003169,               0.003169
                    141,                 1.0551,                0.70139,                0.98127,                0.96909,                0.98656,                0.98235,                0.88144,                0.51848,                0.31017,                0.83316,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.0519,                0.69835,                 0.9785,                0.97021,                 0.9856,                0.98193,                0.88065,                0.51781,                0.31174,                0.83308,                0.00307,                0.00307,                0.00307
                    143,                 1.0511,                0.69854,                0.98027,                0.96977,                0.98656,                0.98257,                0.88278,                0.51613,                0.31058,                0.83195,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.0496,                0.69614,                0.97804,                0.96987,                0.98464,                0.98248,                0.88349,                0.51369,                0.31001,                0.83276,               0.002971,               0.002971,               0.002971
                    145,                  1.045,                0.68941,                0.97768,                 0.9688,                0.98344,                0.98299,                0.88195,                0.51233,                0.30927,                0.83284,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.0488,                0.69411,                0.97838,                0.96831,                0.98464,                 0.9823,                0.88238,                0.51178,                0.30693,                0.83219,               0.002872,               0.002872,               0.002872
                    147,                  1.045,                 0.6969,                0.97651,                0.96855,                0.98369,                0.98198,                0.88239,                0.51326,                0.30728,                0.83289,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.0444,                0.69315,                0.97777,                0.96712,                0.98273,                0.98092,                0.88011,                 0.5156,                0.30895,                0.83345,               0.002773,               0.002773,               0.002773
                    149,                 1.0429,                0.68829,                0.97791,                0.96838,                0.98369,                0.98105,                0.88238,                0.51254,                0.30828,                0.83301,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.0393,                0.68688,                0.97275,                 0.9688,                0.98332,                0.98118,                0.88261,                0.51279,                0.30774,                0.83187,               0.002674,               0.002674,               0.002674
                    151,                 1.0438,                0.68284,                 0.9734,                0.96709,                0.98706,                0.98034,                0.88214,                0.51083,                0.30664,                 0.8317,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.0332,                0.68107,                0.97125,                0.96798,                0.98631,                0.97934,                0.88227,                0.50906,                0.30487,                0.83126,               0.002575,               0.002575,               0.002575
                    153,                 1.0383,                0.68113,                0.97533,                0.96827,                0.98464,                0.97885,                0.88235,                0.50819,                0.30532,                0.83123,              0.0025255,              0.0025255,              0.0025255
                    154,                  1.038,                0.68037,                0.97524,                0.96846,                0.98273,                0.97885,                0.88487,                0.50877,                0.30546,                0.83045,               0.002476,               0.002476,               0.002476
                    155,                 1.0234,                0.67981,                0.96857,                0.96731,                0.98369,                0.97984,                0.88319,                0.50921,                0.30422,                0.83101,              0.0024265,              0.0024265,              0.0024265
                    156,                  1.035,                0.68093,                0.97236,                0.96807,                0.98464,                0.98045,                  0.883,                0.50769,                0.30343,                0.83024,               0.002377,               0.002377,               0.002377
                    157,                 1.0297,                0.67077,                0.97043,                 0.9664,                0.98464,                0.98062,                 0.8841,                0.50797,                0.30247,                0.82968,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.0235,                0.66735,                0.97001,                0.96874,                0.98132,                0.98083,                0.88404,                0.50755,                 0.3036,                0.82933,               0.002278,               0.002278,               0.002278
                    159,                 1.0265,                0.66913,                0.96889,                0.96773,                0.98273,                0.98137,                0.88386,                0.50879,                0.30366,                0.82975,              0.0022285,              0.0022285,              0.0022285
