3,1,178.79,497.88,313.51,441.20,1,-1,-1,-1
3,2,849.57,479.67,258.14,231.24,1,-1,-1,-1
3,3,678.11,491.28,215.55,281.21,1,-1,-1,-1
4,1,180.37,497.70,312.23,439.39,1,-1,-1,-1
4,2,849.65,479.66,257.91,230.89,1,-1,-1,-1
4,3,678.17,491.44,215.60,281.27,1,-1,-1,-1
5,2,849.76,479.75,257.63,230.63,1,-1,-1,-1
5,3,687.14,490.82,216.26,283.11,1,-1,-1,-1
5,4,1384.53,480.73,96.48,136.99,1,-1,-1,-1
6,3,689.47,490.77,216.66,283.65,1,-1,-1,-1
6,4,1384.87,480.77,96.41,136.80,1,-1,-1,-1
7,1,199.39,494.66,308.45,434.28,1,-1,-1,-1
7,4,1384.96,480.92,96.20,136.38,1,-1,-1,-1
8,1,200.92,494.35,307.94,433.72,1,-1,-1,-1
8,4,1384.94,480.96,96.17,136.19,1,-1,-1,-1
9,1,204.48,495.04,307.85,433.80,1,-1,-1,-1
9,3,695.69,488.41,216.67,285.22,1,-1,-1,-1
9,4,1385.77,480.94,95.77,135.56,1,-1,-1,-1
9,5,973.59,478.99,141.15,216.19,1,-1,-1,-1
10,1,211.92,495.39,303.85,428.61,1,-1,-1,-1
10,3,700.46,488.41,214.08,284.03,1,-1,-1,-1
10,4,1386.16,480.86,95.77,135.50,1,-1,-1,-1
10,5,975.01,480.05,140.66,215.54,1,-1,-1,-1
11,1,224.37,494.19,301.63,425.52,1,-1,-1,-1
11,3,702.69,486.10,214.04,286.29,1,-1,-1,-1
11,4,1386.65,480.99,95.66,135.26,1,-1,-1,-1
11,5,977.07,480.72,139.92,214.22,1,-1,-1,-1
12,1,229.71,493.79,300.19,423.48,1,-1,-1,-1
12,3,704.74,484.79,213.25,287.54,1,-1,-1,-1
12,4,1387.01,481.02,95.50,135.04,1,-1,-1,-1
12,5,978.30,481.31,139.51,213.60,1,-1,-1,-1
13,1,230.08,492.81,302.62,426.75,1,-1,-1,-1
