3,1,1289.98,545.63,24.23,10.20,1,-1,-1,-1
3,2,1354.65,391.00,42.33,63.59,1,-1,-1,-1
3,3,900.43,432.28,47.59,71.13,1,-1,-1,-1
4,1,1288.39,545.50,23.90,10.07,1,-1,-1,-1
4,2,1355.13,393.42,40.51,60.93,1,-1,-1,-1
4,3,899.82,432.18,47.97,71.71,1,-1,-1,-1
5,1,1287.28,545.11,24.47,10.31,1,-1,-1,-1
5,2,1354.71,391.54,37.56,56.64,1,-1,-1,-1
5,5,399.96,437.82,60.16,82.90,1,-1,-1,-1
6,1,1288.29,545.40,23.36,9.90,1,-1,-1,-1
6,2,1352.36,390.86,41.23,62.69,1,-1,-1,-1
6,5,399.80,437.66,60.09,82.81,1,-1,-1,-1
7,1,1288.68,545.43,23.46,10.05,1,-1,-1,-1
7,2,1350.76,389.36,43.01,66.09,1,-1,-1,-1
7,7,662.74,615.38,22.91,10.01,1,-1,-1,-1
8,1,1288.91,545.45,23.33,10.11,1,-1,-1,-1
8,2,1350.38,388.82,43.33,67.34,1,-1,-1,-1
8,7,662.22,615.26,23.28,10.15,1,-1,-1,-1
9,1,1286.85,544.78,24.34,10.59,1,-1,-1,-1
9,2,1349.42,390.05,40.04,63.13,1,-1,-1,-1
9,7,663.75,615.97,21.72,9.42,1,-1,-1,-1
10,1,1285.69,544.00,25.55,11.24,1,-1,-1,-1
10,2,1349.23,391.00,39.50,62.67,1,-1,-1,-1
10,7,663.38,615.93,21.82,9.46,1,-1,-1,-1
11,1,1285.76,544.03,25.02,11.14,1,-1,-1,-1
11,2,1348.84,389.74,40.63,64.99,1,-1,-1,-1
11,11,450.42,403.27,21.34,13.41,1,-1,-1,-1
12,1,1285.28,543.85,25.21,11.22,1,-1,-1,-1
12,2,1348.14,387.84,41.50,67.45,1,-1,-1,-1
12,11,453.12,403.44,21.58,13.57,1,-1,-1,-1
13,2,1347.28,387.37,41.91,68.12,1,-1,-1,-1
13,11,453.16,403.07,22.02,13.81,1,-1,-1,-1
14,11,453.12,402.95,22.21,13.90,1,-1,-1,-1
14,14,1172.41,468.46,34.48,16.70,1,-1,-1,-1
15,2,1347.36,392.81,40.39,63.77,1,-1,-1,-1
15,5,398.47,439.80,58.56,82.10,1,-1,-1,-1
15,11,451.95,402.58,22.21,13.85,1,-1,-1,-1
15,14,1171.79,468.47,36.06,17.49,1,-1,-1,-1
16,2,1346.75,392.99,40.45,63.87,1,-1,-1,-1
16,5,399.62,439.08,58.66,83.80,1,-1,-1,-1
16,11,452.69,403.13,20.76,12.87,1,-1,-1,-1
16,14,1170.29,467.96,38.12,18.59,1,-1,-1,-1
17,5,400.08,437.70,58.21,84.60,1,-1,-1,-1
17,11,451.83,403.60,20.31,12.59,1,-1,-1,-1
17,14,1169.56,467.74,39.31,19.17,1,-1,-1,-1
18,5,399.98,437.59,58.34,84.79,1,-1,-1,-1
