3,1,1304.95,479.55,54.59,94.40,1,-1,-1,-1
3,2,912.52,482.67,84.21,143.11,1,-1,-1,-1
3,3,414.25,507.00,114.52,174.20,1,-1,-1,-1
3,4,631.41,498.14,85.47,146.31,1,-1,-1,-1
4,1,1304.56,479.59,54.19,93.91,1,-1,-1,-1
4,2,911.97,483.38,83.98,142.55,1,-1,-1,-1
4,3,412.05,507.57,114.56,173.59,1,-1,-1,-1
4,4,631.29,499.13,84.69,145.06,1,-1,-1,-1
4,5,1045.77,482.73,72.13,125.58,1,-1,-1,-1
5,1,1303.93,479.44,54.35,94.56,1,-1,-1,-1
5,2,910.18,481.66,84.31,143.27,1,-1,-1,-1
5,3,409.70,506.34,115.92,175.24,1,-1,-1,-1
5,4,629.47,496.21,86.36,148.17,1,-1,-1,-1
5,5,1045.34,482.68,71.90,125.34,1,-1,-1,-1
6,1,1303.30,479.58,54.31,94.95,1,-1,-1,-1
6,2,908.39,480.91,84.60,144.01,1,-1,-1,-1
6,3,405.68,505.15,117.10,176.77,1,-1,-1,-1
6,4,628.62,499.58,84.60,145.24,1,-1,-1,-1
6,5,1044.73,481.02,72.55,126.63,1,-1,-1,-1
7,1,1302.81,479.23,54.27,95.25,1,-1,-1,-1
7,2,905.80,479.64,85.03,145.47,1,-1,-1,-1
7,3,401.81,505.36,117.94,177.44,1,-1,-1,-1
7,4,624.45,490.90,89.64,154.80,1,-1,-1,-1
7,5,1044.16,481.60,72.24,126.20,1,-1,-1,-1
8,1,1303.20,479.09,53.55,94.14,1,-1,-1,-1
8,2,904.36,480.53,84.61,145.37,1,-1,-1,-1
8,3,401.43,505.97,118.23,176.78,1,-1,-1,-1
8,4,623.73,493.22,88.53,153.16,1,-1,-1,-1
8,5,1043.65,481.30,72.32,126.35,1,-1,-1,-1
9,1,1303.18,478.32,53.96,95.16,1,-1,-1,-1
9,2,906.14,491.69,78.70,134.73,1,-1,-1,-1
9,3,400.50,507.62,117.54,174.36,1,-1,-1,-1
9,4,623.34,494.14,87.33,151.49,1,-1,-1,-1
9,5,1040.95,482.31,71.13,124.57,1,-1,-1,-1
10,1,1303.51,478.09,54.04,95.53,1,-1,-1,-1
10,2,907.04,496.44,76.27,130.00,1,-1,-1,-1
10,3,400.25,508.31,118.04,173.59,1,-1,-1,-1
10,4,623.10,493.39,87.29,151.90,1,-1,-1,-1
10,5,1040.05,482.23,71.03,124.39,1,-1,-1,-1
11,1,1303.79,477.95,53.76,95.33,1,-1,-1,-1
11,2,905.06,489.91,79.78,136.23,1,-1,-1,-1
11,3,400.89,509.07,119.24,173.91,1,-1,-1,-1
11,4,622.45,494.60,87.05,151.86,1,-1,-1,-1
11,5,1039.32,482.82,71.46,125.06,1,-1,-1,-1
12,1,1303.52,477.78,53.83,95.46,1,-1,-1,-1
12,2,904.50,492.78,78.87,134.05,1,-1,-1,-1
12,3,399.61,505.93,122.55,177.67,1,-1,-1,-1
12,4,622.43,495.31,86.61,151.25,1,-1,-1,-1
12,5,1036.80,484.09,71.63,125.78,1,-1,-1,-1
13,2,901.14,486.29,83.70,142.83,1,-1,-1,-1
13,3,398.57,503.85,125.23,180.59,1,-1,-1,-1
13,4,620.15,489.79,89.12,156.47,1,-1,-1,-1
13,5,1035.82,485.68,70.70,123.93,1,-1,-1,-1
14,1,1300.56,477.64,52.80,93.98,1,-1,-1,-1
14,2,898.89,483.71,85.83,147.09,1,-1,-1,-1
14,3,396.90,504.03,126.32,181.67,1,-1,-1,-1
14,4,620.53,493.61,87.09,152.93,1,-1,-1,-1
14,5,1034.81,487.64,69.69,121.74,1,-1,-1,-1
15,1,1300.02,477.49,52.76,93.92,1,-1,-1,-1
15,2,898.46,486.24,84.32,144.85,1,-1,-1,-1
15,3,396.29,503.90,127.47,182.50,1,-1,-1,-1
15,4,619.72,493.36,87.00,152.91,1,-1,-1,-1
15,5,1033.47,489.20,68.77,120.21,1,-1,-1,-1
16,2,898.54,487.26,83.21,143.18,1,-1,-1,-1
16,3,395.10,503.69,128.12,182.83,1,-1,-1,-1
16,4,618.96,491.66,87.62,154.38,1,-1,-1,-1
16,5,1033.26,489.75,68.28,119.46,1,-1,-1,-1
17,2,896.28,484.00,85.25,147.24,1,-1,-1,-1
17,3,395.30,503.94,130.65,184.77,1,-1,-1,-1
17,4,618.03,491.26,87.88,154.84,1,-1,-1,-1
17,5,1032.40,485.80,70.11,122.98,1,-1,-1,-1
18,2,896.15,484.63,83.81,144.59,1,-1,-1,-1
18,3,393.87,502.82,134.06,188.04,1,-1,-1,-1
18,4,616.25,488.82,88.73,156.37,1,-1,-1,-1
