3,1,546.52,417.78,191.67,359.51,1,-1,-1,-1
3,2,181.35,544.30,288.94,418.54,1,-1,-1,-1
3,3,1796.93,498.97,72.20,48.60,1,-1,-1,-1
3,5,176.46,544.54,421.59,513.68,1,-1,-1,-1
4,1,546.46,416.97,191.88,360.11,1,-1,-1,-1
4,2,179.94,544.48,288.94,417.79,1,-1,-1,-1
4,3,1797.62,500.05,70.70,47.48,1,-1,-1,-1
4,5,173.49,544.85,428.85,522.94,1,-1,-1,-1
5,1,547.30,415.86,190.67,358.23,1,-1,-1,-1
5,2,178.76,544.44,288.56,417.24,1,-1,-1,-1
5,3,1796.77,499.18,72.53,48.71,1,-1,-1,-1
5,5,174.33,543.81,423.00,515.64,1,-1,-1,-1
6,1,549.97,416.85,188.65,354.94,1,-1,-1,-1
6,3,1795.97,498.92,72.40,48.56,1,-1,-1,-1
6,5,179.57,542.23,429.50,525.41,1,-1,-1,-1
6,7,816.06,393.09,126.61,263.74,1,-1,-1,-1
7,1,552.37,417.04,187.05,352.91,1,-1,-1,-1
7,2,198.55,539.52,288.24,418.48,1,-1,-1,-1
7,3,1795.32,499.60,70.83,47.25,1,-1,-1,-1
7,5,189.23,541.13,425.60,523.08,1,-1,-1,-1
7,7,816.20,392.89,126.02,262.51,1,-1,-1,-1
8,1,554.44,419.64,185.58,351.04,1,-1,-1,-1
8,2,200.34,538.87,285.78,416.22,1,-1,-1,-1
8,3,1795.80,498.66,70.69,47.11,1,-1,-1,-1
8,5,191.09,540.51,423.18,522.31,1,-1,-1,-1
9,1,554.37,417.23,184.93,350.36,1,-1,-1,-1
9,2,205.02,537.63,282.42,412.85,1,-1,-1,-1
9,3,1794.00,495.16,73.27,49.00,1,-1,-1,-1
9,5,195.26,539.12,426.34,529.05,1,-1,-1,-1
10,1,554.45,416.42,184.39,349.87,1,-1,-1,-1
10,2,206.83,537.12,280.64,411.75,1,-1,-1,-1
10,3,1793.50,493.94,73.96,49.64,1,-1,-1,-1
