3,1,1489.60,593.37,41.92,103.02,1,-1,-1,-1
3,2,385.94,441.58,22.90,84.82,1,-1,-1,-1
3,3,542.99,510.49,27.08,13.05,1,-1,-1,-1
3,4,335.75,298.76,19.27,47.77,1,-1,-1,-1
3,5,731.67,358.98,25.98,63.54,1,-1,-1,-1
3,6,-0.00,483.72,14.78,53.42,1,-1,-1,-1
3,7,781.23,506.24,27.63,79.60,1,-1,-1,-1
3,8,1690.17,694.66,19.91,14.86,1,-1,-1,-1
3,9,1890.03,658.35,25.56,22.51,1,-1,-1,-1
4,1,1489.60,593.37,41.92,103.02,1,-1,-1,-1
4,2,385.94,441.58,22.90,84.82,1,-1,-1,-1
4,3,542.99,510.49,27.08,13.05,1,-1,-1,-1
4,4,335.75,298.76,19.27,47.77,1,-1,-1,-1
4,5,731.67,358.98,25.98,63.54,1,-1,-1,-1
4,6,-0.00,483.72,14.78,53.42,1,-1,-1,-1
4,7,781.23,506.24,27.63,79.60,1,-1,-1,-1
4,8,1690.17,694.66,19.91,14.86,1,-1,-1,-1
4,9,1890.03,658.35,25.56,22.51,1,-1,-1,-1
5,1,1489.60,593.37,41.92,103.02,1,-1,-1,-1
5,2,385.94,441.58,22.90,84.82,1,-1,-1,-1
5,3,542.99,510.49,27.08,13.05,1,-1,-1,-1
5,4,335.75,298.76,19.27,47.77,1,-1,-1,-1
5,5,731.67,358.98,25.98,63.54,1,-1,-1,-1
5,6,-0.00,483.72,14.78,53.42,1,-1,-1,-1
5,7,781.23,506.24,27.63,79.60,1,-1,-1,-1
5,8,1690.17,694.66,19.91,14.86,1,-1,-1,-1
5,9,1890.03,658.35,25.56,22.51,1,-1,-1,-1
6,1,1489.60,593.37,41.92,103.02,1,-1,-1,-1
6,2,385.94,441.58,22.90,84.82,1,-1,-1,-1
6,3,542.99,510.49,27.08,13.05,1,-1,-1,-1
6,4,335.75,298.76,19.27,47.77,1,-1,-1,-1
6,5,731.67,358.98,25.98,63.54,1,-1,-1,-1
