3,1,383.73,907.24,62.80,31.45,1,-1,-1,-1
4,1,383.73,907.23,62.85,31.48,1,-1,-1,-1
5,1,383.73,907.23,62.87,31.48,1,-1,-1,-1
6,1,383.73,907.23,62.87,31.49,1,-1,-1,-1
7,1,383.72,907.23,62.86,31.49,1,-1,-1,-1
8,1,383.83,907.28,62.75,31.42,1,-1,-1,-1
9,1,383.81,907.25,62.80,31.40,1,-1,-1,-1
10,1,383.51,907.22,62.82,31.35,1,-1,-1,-1
11,1,383.35,907.18,62.84,31.25,1,-1,-1,-1
12,1,383.58,907.10,62.54,31.01,1,-1,-1,-1
13,1,383.30,907.06,63.01,31.16,1,-1,-1,-1
14,1,383.52,907.21,62.67,30.97,1,-1,-1,-1
15,1,383.84,907.33,62.16,30.69,1,-1,-1,-1
16,1,383.49,907.11,63.23,31.25,1,-1,-1,-1
17,1,377.82,903.45,72.27,36.12,1,-1,-1,-1
18,1,375.09,904.12,72.43,36.32,1,-1,-1,-1
19,1,374.38,907.10,70.74,35.25,1,-1,-1,-1
20,1,378.11,907.82,64.21,31.47,1,-1,-1,-1
20,2,1674.88,739.97,41.02,16.56,1,-1,-1,-1
21,1,374.29,906.93,68.32,33.22,1,-1,-1,-1
21,2,1675.03,740.29,40.77,16.46,1,-1,-1,-1
22,1,373.57,906.87,68.68,33.39,1,-1,-1,-1
22,2,1675.91,740.09,40.88,16.51,1,-1,-1,-1
23,2,1676.68,740.04,38.67,15.62,1,-1,-1,-1
24,2,1678.56,740.32,36.15,14.63,1,-1,-1,-1
25,2,1679.31,740.38,35.39,14.32,1,-1,-1,-1
31,6,356.43,921.03,61.68,27.50,1,-1,-1,-1
32,6,351.83,924.92,54.26,24.36,1,-1,-1,-1
33,6,353.92,922.35,60.30,27.10,1,-1,-1,-1
34,1,355.30,919.05,62.43,30.84,1,-1,-1,-1
34,6,353.05,922.11,61.42,27.61,1,-1,-1,-1
35,1,353.08,919.70,59.22,30.58,1,-1,-1,-1
36,1,353.39,921.81,55.09,29.21,1,-1,-1,-1
37,1,351.75,922.75,53.36,29.18,1,-1,-1,-1
38,1,351.11,923.81,53.38,29.66,1,-1,-1,-1
39,1,348.49,920.76,59.56,34.16,1,-1,-1,-1
40,1,346.42,918.93,62.56,36.68,1,-1,-1,-1
41,1,346.07,921.46,60.38,35.76,1,-1,-1,-1
42,1,344.31,921.86,61.26,36.28,1,-1,-1,-1
43,1,346.40,921.86,60.68,36.25,1,-1,-1,-1
44,1,348.78,921.99,57.30,34.29,1,-1,-1,-1
45,1,347.72,922.34,57.69,34.52,1,-1,-1,-1
46,1,348.28,923.30,58.93,34.50,1,-1,-1,-1
47,1,347.45,923.70,59.29,34.71,1,-1,-1,-1
54,1,327.78,936.46,46.83,27.40,1,-1,-1,-1
55,1,327.12,938.85,43.66,24.86,1,-1,-1,-1
56,1,327.96,938.41,49.03,26.83,1,-1,-1,-1
57,1,327.00,939.88,49.76,26.45,1,-1,-1,-1
58,1,325.10,937.72,55.97,29.20,1,-1,-1,-1
59,1,323.02,935.28,63.25,32.40,1,-1,-1,-1
59,10,336.14,930.04,77.19,36.29,1,-1,-1,-1
60,1,319.79,935.29,64.50,32.88,1,-1,-1,-1
60,10,322.89,929.06,79.74,37.62,1,-1,-1,-1
61,1,321.45,938.54,60.01,29.64,1,-1,-1,-1
61,10,320.02,928.49,80.72,38.08,1,-1,-1,-1
62,1,320.52,939.06,60.31,29.79,1,-1,-1,-1
62,6,321.21,939.09,66.44,28.82,1,-1,-1,-1
62,11,318.16,946.79,58.97,20.61,1,-1,-1,-1
63,6,319.65,938.88,67.87,29.27,1,-1,-1,-1
63,11,317.56,945.50,63.41,22.17,1,-1,-1,-1
64,6,316.37,937.20,71.93,31.56,1,-1,-1,-1
64,11,317.86,945.16,65.11,22.77,1,-1,-1,-1
65,6,314.14,936.20,75.78,33.55,1,-1,-1,-1
65,11,314.96,944.67,70.28,24.58,1,-1,-1,-1
66,1,317.03,941.63,57.23,28.07,1,-1,-1,-1
66,6,312.38,936.19,77.35,34.25,1,-1,-1,-1
66,11,313.11,947.18,64.41,22.63,1,-1,-1,-1
67,1,315.60,940.32,60.01,29.41,1,-1,-1,-1
67,11,310.29,946.76,66.84,23.65,1,-1,-1,-1
68,1,314.72,940.75,61.06,29.60,1,-1,-1,-1
68,11,309.24,947.51,65.81,23.33,1,-1,-1,-1
69,1,314.79,940.17,63.65,30.51,1,-1,-1,-1
69,11,309.21,947.70,66.28,23.52,1,-1,-1,-1
70,1,312.80,940.00,67.42,32.08,1,-1,-1,-1
70,11,308.29,947.85,67.24,23.86,1,-1,-1,-1
71,1,310.11,941.91,66.04,31.45,1,-1,-1,-1
72,1,309.06,942.30,66.55,31.69,1,-1,-1,-1
72,6,307.19,946.39,61.23,26.96,1,-1,-1,-1
73,1,307.26,942.14,67.45,32.38,1,-1,-1,-1
73,6,306.63,948.63,58.41,25.52,1,-1,-1,-1
74,1,305.75,940.36,73.84,35.47,1,-1,-1,-1
74,6,304.45,947.05,63.67,27.89,1,-1,-1,-1
75,1,304.57,940.48,75.02,36.03,1,-1,-1,-1
75,6,304.18,949.32,59.79,25.88,1,-1,-1,-1
76,6,302.31,951.10,57.79,24.73,1,-1,-1,-1
77,6,301.13,952.10,56.83,24.32,1,-1,-1,-1
87,12,284.82,970.37,31.30,16.56,1,-1,-1,-1
88,12,285.24,971.08,31.84,16.71,1,-1,-1,-1
89,12,285.04,971.47,32.52,16.94,1,-1,-1,-1
90,1,277.48,963.05,56.96,27.96,1,-1,-1,-1
90,12,283.92,969.86,37.35,19.30,1,-1,-1,-1
91,1,277.69,964.28,51.82,25.95,1,-1,-1,-1
91,12,272.34,956.47,64.33,33.97,1,-1,-1,-1
92,1,277.18,964.23,52.36,26.32,1,-1,-1,-1
92,12,268.32,951.62,73.86,39.83,1,-1,-1,-1
93,1,277.61,965.76,50.49,25.38,1,-1,-1,-1
93,12,266.01,949.14,79.85,43.07,1,-1,-1,-1
94,1,276.06,963.94,54.90,27.95,1,-1,-1,-1
95,1,273.44,960.86,60.36,31.24,1,-1,-1,-1
96,1,271.68,959.35,63.39,33.03,1,-1,-1,-1
97,1,272.33,960.65,61.58,31.67,1,-1,-1,-1
97,13,1864.19,799.15,46.53,22.09,1,-1,-1,-1
98,1,271.50,960.80,62.74,31.76,1,-1,-1,-1
98,13,1860.60,800.22,42.04,20.01,1,-1,-1,-1
99,1,271.61,959.99,64.38,32.09,1,-1,-1,-1
