1,-1,600.53,0.77,672.64,840.39,82.6,-1,-1
2,-1,600.91,0.76,672.24,840.1,82.3,-1,-1
3,-1,600.47,0.73,672.73,840.54,82.6,-1,-1
4,-1,599.78,0.81,673.28,841.02,83.6,-1,-1
5,-1,599.76,0.84,673.29,840.98,83.5,-1,-1
6,-1,599.82,0.88,673.55,840.9,83.1,-1,-1
7,-1,598.85,0.93,674.24,840.71,81.7,-1,-1
8,-1,600.83,0.96,672.58,840.04,81.8,-1,-1
9,-1,601.01,0.95,672.33,839.92,81.7,-1,-1
10,-1,600.3,0.98,672.73,840.64,82.6,-1,-1
11,-1,600.05,0.91,672.43,840.03,81.5,-1,-1
12,-1,599.89,0.89,672.58,840.11,81.4,-1,-1
13,-1,599.63,0.86,672.9,840.11,80.9,-1,-1
14,-1,599.65,0.83,672.8,840.18,80.3,-1,-1
15,-1,599.65,0.83,672.8,840.19,80.3,-1,-1
16,-1,599.65,0.83,672.8,840.19,80.3,-1,-1
17,-1,599.65,0.83,672.8,840.19,80.3,-1,-1
18,-1,598.55,1.08,674.4,842.6,81.9,-1,-1
19,-1,598.89,1.1,674.71,840.32,82.7,-1,-1
20,-1,598.81,1.2,676.46,840.85,78.6,-1,-1
21,-1,594.71,0.99,683.11,836.66,75.7,-1,-1
22,-1,590.81,0.64,688.99,836.3,71.4,-1,-1
23,-1,586.36,0.0,693.85,836.0,71.2,-1,-1
24,-1,579.23,0.0,701.94,834.8,71.6,-1,-1
25,-1,589.78,0.0,690.67,836.07,79.5,-1,-1
26,-1,588.33,0.0,690.59,833.26,80.6,-1,-1
27,-1,585.37,0.0,691.37,834.44,85.6,-1,-1
28,-1,589.17,0.5,688.29,828.19,81.8,-1,-1
29,-1,583.53,0.16,696.28,828.65,82.5,-1,-1
30,-1,591.95,0.0,687.45,828.17,84.8,-1,-1
31,-1,593.47,0.0,688.91,828.66,81.9,-1,-1
32,-1,579.72,0.05,701.12,827.75,69.5,-1,-1
33,-1,582.02,0.18,699.8,825.63,72.1,-1,-1
34,-1,582.38,0.0,701.16,825.04,68.9,-1,-1
35,-1,581.64,0.0,695.76,821.74,64.9,-1,-1
36,-1,579.19,0.0,697.38,816.51,68.2,-1,-1
37,-1,582.15,0.0,693.91,816.91,63.6,-1,-1
38,-1,578.99,0.0,696.53,817.09,67.4,-1,-1
39,-1,565.41,1.17,704.01,811.27,72.5,-1,-1
40,-1,566.93,0.91,700.96,811.09,74.7,-1,-1
41,-1,580.38,0.0,689.49,808.89,80.8,-1,-1
42,-1,575.7,0.0,692.65,808.69,72.0,-1,-1
