                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.2697,                0.87896,                 1.0859,                0.94668,                  0.928,                0.97103,                 0.7945,                0.67109,                0.41766,                0.88301,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.2582,                0.86538,                 1.0832,                0.93846,                0.93534,                0.97069,                0.79936,                0.65026,                0.41689,                0.87486,               0.001505,               0.001505,               0.001505
                     28,                 1.2597,                0.86699,                 1.0803,                0.93487,                  0.942,                0.97417,                0.80199,                0.66292,                0.40735,                0.87771,              0.0014852,              0.0014852,              0.0014852
                     29,                 1.2449,                0.85928,                 1.0786,                0.93738,                  0.936,                0.96792,                0.79881,                0.65455,                0.41569,                0.88016,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.2415,                0.85822,                 1.0767,                0.94163,                  0.924,                0.96682,                0.79381,                0.65723,                0.43504,                0.88155,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.2401,                0.85544,                 1.0734,                0.94242,                0.94267,                0.97555,                0.80969,                0.64176,                0.39802,                0.87216,              0.0014258,              0.0014258,              0.0014258
                     32,                   1.24,                0.84996,                 1.0725,                0.95358,                0.93128,                0.97532,                0.81065,                0.65328,                0.39455,                0.87814,               0.001406,               0.001406,               0.001406
                     33,                  1.234,                0.84613,                 1.0704,                0.93905,                0.94497,                0.97773,                0.80462,                0.65931,                0.40594,                0.87533,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.2271,                0.84395,                 1.0703,                0.95208,                  0.928,                0.97548,                0.81104,                0.63877,                0.39838,                0.87288,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.2237,                0.83765,                 1.0658,                0.95022,                0.92133,                0.97275,                 0.8105,                0.64744,                0.40465,                0.87294,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.2254,                0.83349,                 1.0658,                0.94564,                0.93947,                0.97435,                0.80603,                0.65358,                0.39584,                0.87285,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.2168,                0.83588,                 1.0644,                0.94335,                0.93267,                0.97278,                0.81196,                0.64955,                0.39131,                 0.8776,               0.001307,               0.001307,               0.001307
                     38,                 1.2126,                0.82728,                 1.0631,                0.95065,                0.92867,                0.97355,                0.80795,                0.65068,                0.39612,                 0.8751,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.2149,                0.82787,                 1.0579,                0.95926,                0.92621,                0.97365,                  0.813,                0.63649,                0.39274,                0.86924,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.2097,                 0.8305,                 1.0561,                0.94677,                   0.94,                 0.9768,                0.81343,                 0.6416,                 0.3826,                0.87112,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.2114,                0.82682,                 1.0602,                0.95906,                  0.928,                0.97499,                0.81581,                0.62414,                0.38587,                0.86358,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.1944,                0.81361,                 1.0541,                0.95788,                0.92483,                 0.9739,                0.80812,                0.63874,                0.38869,                 0.8706,               0.001208,               0.001208,               0.001208
                     43,                 1.2023,                 0.8175,                 1.0522,                0.95811,                0.92733,                0.97451,                0.81562,                0.62517,                 0.3885,                 0.8654,              0.0011882,              0.0011882,              0.0011882
                     44,                  1.197,                0.81856,                 1.0517,                0.94157,                0.93133,                0.97641,                0.81686,                0.63154,                0.37869,                0.86732,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.1821,                0.80765,                 1.0486,                0.95744,                0.91933,                 0.9727,                0.82073,                0.62474,                0.38146,                0.86689,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.1933,                0.81185,                 1.0484,                0.93981,                0.93684,                0.97463,                0.81774,                0.62545,                0.37851,                0.86546,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.1859,                0.80305,                 1.0466,                 0.9431,                0.94133,                0.97846,                 0.8185,                0.62217,                0.37013,                0.86564,               0.001109,               0.001109,               0.001109
                     48,                 1.1789,                0.79959,                 1.0466,                0.95234,                  0.938,                0.97675,                0.82448,                0.61091,                0.36393,                0.86283,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.1777,                0.79245,                 1.0433,                 0.9423,                0.94467,                0.97877,                0.82413,                0.61058,                 0.3697,                0.86113,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.1684,                0.79482,                 1.0381,                 0.9469,                0.93908,                0.97862,                0.82783,                0.59817,                0.36504,                0.85727,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.1674,                0.78954,                 1.0402,                0.95347,                0.93867,                  0.977,                0.82339,                0.60877,                0.36549,                0.86279,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.1718,                0.78972,                 1.0419,                0.94832,                0.94189,                0.97664,                0.82213,                0.61265,                0.36747,                0.86159,                0.00101,                0.00101,                0.00101
                     53,                 1.1585,                0.78093,                 1.0383,                0.95179,                0.93457,                 0.9761,                0.82557,                0.60706,                 0.3586,                 0.8587,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.1661,                0.78407,                 1.0382,                0.95515,                  0.926,                0.97689,                0.82813,                0.60394,                0.35781,                0.85897,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.1576,                0.77876,                 1.0357,                 0.9551,                  0.932,                0.97845,                0.82763,                0.60573,                0.36099,                0.85892,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.1578,                0.77764,                 1.0349,                0.95065,                0.93751,                 0.9769,                0.82724,                0.60742,                0.35978,                0.86072,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.1465,                0.76672,                 1.0341,                0.94935,                0.94133,                 0.9776,                0.82496,                0.60586,                0.36008,                0.86112,               0.000911,               0.000911,               0.000911
                     58,                 1.1501,                0.76933,                 1.0319,                0.94785,                  0.936,                0.97558,                0.82576,                0.60757,                0.35907,                0.86218,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.1382,                0.76572,                 1.0298,                0.94143,                  0.944,                0.97713,                0.82778,                0.59777,                0.35706,                0.85797,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.1431,                0.76969,                 1.0294,                0.95341,                  0.942,                0.97928,                0.83005,                0.60437,                0.35246,                0.85776,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.1396,                0.76311,                 1.0264,                 0.9543,                0.94067,                0.97998,                0.83226,                0.60401,                 0.3532,                0.85851,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.1332,                0.75681,                 1.0254,                0.94983,                0.94267,                0.97915,                0.82867,                0.60494,                0.35534,                0.86076,               0.000812,               0.000812,               0.000812
                     63,                 1.1331,                0.75805,                 1.0248,                0.95128,                0.93718,                0.97817,                0.82639,                0.59982,                0.35285,                0.85786,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.1273,                0.75566,                 1.0232,                0.95014,                0.94007,                 0.9778,                 0.8308,                  0.597,                0.35197,                0.85723,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.1265,                0.75008,                 1.0229,                0.95454,                0.93783,                0.97824,                0.83007,                0.59639,                0.35199,                0.85694,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.1222,                 0.7499,                 1.0194,                0.95512,                0.93632,                0.97682,                0.83147,                0.59385,                0.35046,                0.85633,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.1185,                0.74326,                  1.019,                0.95657,                  0.942,                0.97701,                0.82875,                0.59367,                0.35329,                0.85785,               0.000713,               0.000713,               0.000713
                     68,                 1.1159,                0.73946,                 1.0184,                0.95198,                0.94333,                0.97982,                0.83349,                 0.5952,                0.34588,                0.85552,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.1152,                0.74138,                 1.0185,                0.95464,                0.93994,                0.97976,                0.83304,                0.59442,                 0.3475,                0.85601,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.1119,                0.73663,                 1.0157,                0.95138,                 0.9392,                0.97967,                0.83628,                0.58958,                0.34653,                0.85511,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.1058,                0.73152,                 1.0121,                0.95458,                0.93878,                0.97933,                0.83784,                0.58758,                0.34062,                 0.8545,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.1039,                0.72923,                 1.0142,                 0.9498,                0.94333,                 0.9789,                0.83714,                0.58914,                0.33867,                0.85531,               0.000614,               0.000614,               0.000614
                     73,                 1.1006,                0.72666,                 1.0118,                 0.9533,                0.93902,                0.97816,                0.83585,                0.58665,                 0.3423,                0.85361,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0983,                0.72361,                 1.0091,                0.95383,                0.93649,                0.97829,                0.83446,                0.59022,                0.34348,                0.85448,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0992,                0.72345,                 1.0111,                0.95415,                0.93733,                0.97853,                0.83448,                0.58804,                0.34383,                0.85372,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.0946,                0.72692,                 1.0085,                   0.95,                0.94133,                 0.9788,                0.83702,                 0.5865,                0.34035,                0.85236,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.0808,                0.71464,                 1.0046,                0.95014,                  0.944,                0.97956,                0.83547,                 0.5854,                0.34096,                0.85252,               0.000515,               0.000515,               0.000515
                     78,                 1.0862,                0.71832,                 1.0068,                0.95284,                0.94287,                0.97869,                0.83872,                0.58373,                0.33879,                0.85189,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.0824,                 0.7149,                 1.0053,                 0.9547,                0.93933,                 0.9785,                0.83796,                 0.5807,                0.33679,                0.85063,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0768,                0.70631,                 1.0029,                0.95536,                0.94174,                0.97907,                0.83868,                0.58095,                0.33304,                0.85235,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.0822,                0.70848,                 1.0048,                0.95675,                0.94387,                  0.979,                 0.8384,                0.58454,                0.33459,                0.85137,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0819,                0.70964,                 1.0042,                0.95671,                0.94301,                0.97879,                0.84039,                0.58099,                0.33667,                0.85072,               0.000416,               0.000416,               0.000416
                     83,                 1.0736,                0.70227,                0.99864,                0.95409,                0.94533,                0.97859,                0.84071,                0.57915,                0.33418,                0.85196,              0.0003962,              0.0003962,              0.0003962
                     84,                  1.073,                0.70544,                 1.0023,                0.94987,                0.94742,                0.97871,                0.84051,                 0.5791,                0.33567,                0.85073,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.0683,                0.69779,                0.99973,                0.95253,                0.94985,                0.97956,                0.84135,                0.57766,                0.33253,                0.84974,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.0674,                0.70219,                0.99808,                0.95436,                0.94796,                0.97904,                0.84025,                0.57901,                0.33284,                0.84776,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.0622,                0.69773,                0.99569,                0.95478,                  0.946,                0.97921,                0.84075,                0.57678,                0.33186,                0.84853,               0.000317,               0.000317,               0.000317
                     88,                 1.0601,                0.68843,                0.99398,                0.95426,                  0.948,                0.97958,                0.84301,                0.57717,                0.33219,                0.84908,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.0632,                0.68996,                0.99613,                0.95398,                0.94667,                 0.9795,                0.84117,                0.57966,                0.33206,                0.84892,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.0608,                 0.6916,                0.99473,                0.95803,                 0.9435,                0.98023,                0.84214,                0.58001,                0.32926,                0.84845,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.0172,                0.65368,                0.98554,                0.95695,                0.94133,                0.97999,                0.84088,                0.57925,                0.33381,                0.84827,              0.0002378,              0.0002378,              0.0002378
                     92,                 1.0094,                0.64187,                0.98032,                0.95405,                0.94467,                0.97971,                  0.839,                0.58158,                0.33344,                0.84872,               0.000218,               0.000218,               0.000218
                     93,                0.99748,                0.63929,                0.97833,                0.95539,                0.94232,                0.98014,                0.84024,                0.58113,                0.33371,                0.84895,              0.0001982,              0.0001982,              0.0001982
                     94,                0.99479,                0.63525,                0.97798,                0.95718,                0.93874,                0.97958,                0.84042,                0.58187,                0.33123,                0.84967,              0.0001784,              0.0001784,              0.0001784
                     95,                0.99159,                0.63103,                0.97655,                 0.9573,                0.94151,                0.97922,                 0.8399,                0.58087,                0.33115,                0.84931,              0.0001586,              0.0001586,              0.0001586
                     96,                0.98889,                0.62637,                 0.9759,                0.95625,                0.94533,                0.97904,                0.84048,                0.57977,                0.33055,                0.84869,              0.0001388,              0.0001388,              0.0001388
                     97,                0.98132,                0.62044,                0.97097,                0.95594,                  0.948,                0.97937,                0.84062,                0.57818,                0.32977,                0.84829,               0.000119,               0.000119,               0.000119
                     98,                0.97792,                0.62057,                0.96957,                0.95997,                0.94318,                0.97939,                0.84065,                0.57783,                0.32825,                0.84812,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 0.9748,                0.61926,                0.96855,                0.95929,                0.94258,                0.97886,                0.84043,                 0.5788,                0.32769,                0.84788,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.97413,                0.62009,                0.96984,                0.95995,                0.94288,                0.97873,                0.84049,                0.57975,                0.32838,                0.84809,               5.96e-05,               5.96e-05,               5.96e-05
