                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.4136,                 1.0027,                  1.126,                0.76057,                0.74747,                0.77161,                0.45206,                 1.3902,                 1.0059,                 1.1327,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.3563,                0.99209,                 1.1484,                0.79951,                0.75294,                0.78297,                0.47109,                 1.3694,                 1.0095,                 1.1041,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.3689,                 1.0037,                 1.1644,                0.84622,                0.69412,                0.79276,                0.46494,                 1.4194,                0.99035,                 1.1148,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.3369,                0.95137,                 1.1357,                0.79182,                0.71765,                0.77079,                0.44038,                 1.4986,                 1.0377,                  1.139,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.3941,                0.97179,                 1.1398,                0.77814,                0.67059,                0.74581,                0.43955,                 1.4448,                0.99511,                 1.1316,               0.001307,               0.001307,               0.001307
                     38,                 1.3429,                 0.9726,                 1.1626,                0.79825,                0.75294,                0.80789,                0.46858,                 1.3994,                 1.0126,                 1.1207,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.3365,                 0.9483,                 1.1429,                0.77541,                0.81176,                0.81451,                0.48416,                  1.398,                0.97532,                 1.1109,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.3122,                0.93531,                  1.132,                0.79438,                0.71765,                0.79518,                0.45862,                 1.4205,                 1.0334,                 1.1162,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.3063,                0.92778,                  1.115,                0.75344,                0.74118,                0.78427,                0.47534,                 1.4015,                0.99654,                 1.1031,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.2987,                0.92718,                 1.1313,                0.77413,                0.72941,                 0.7925,                 0.4806,                 1.3387,                   0.99,                 1.0784,               0.001208,               0.001208,               0.001208
                     43,                 1.2848,                0.91412,                 1.1196,                0.77372,                0.65882,                 0.7356,                0.44384,                 1.3895,                 1.0441,                 1.1197,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.2998,                0.93565,                 1.1253,                0.80709,                0.72941,                0.79684,                0.47646,                 1.4098,                 1.0233,                 1.1371,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.2925,                0.89939,                 1.1202,                 0.7592,                0.77647,                0.77955,                0.48724,                 1.3603,                0.96022,                 1.1311,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.2851,                0.92868,                 1.1242,                0.75233,                 0.7505,                0.80195,                 0.5071,                 1.3252,                0.94812,                  1.087,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.2869,                0.93002,                 1.1114,                0.77597,                0.73351,                0.76973,                0.47587,                 1.3674,                0.97906,                  1.118,               0.001109,               0.001109,               0.001109
                     48,                 1.3183,                0.90163,                 1.0974,                0.82267,                0.68235,                0.76438,                0.44113,                  1.435,                 1.0437,                 1.1452,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.2862,                0.87752,                 1.1044,                0.73196,                0.76471,                0.76177,                0.45249,                 1.4093,                 0.9903,                 1.1321,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.2551,                0.88628,                 1.1106,                0.80514,                0.74118,                0.80855,                0.44786,                 1.4946,                0.97675,                 1.1537,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.2547,                0.85748,                 1.0975,                0.83784,                0.66864,                0.75418,                 0.4074,                 1.5833,                 1.0354,                 1.1634,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.2399,                0.86442,                 1.1027,                0.81633,                0.76471,                0.80446,                0.50196,                 1.3491,                0.94908,                 1.1017,                0.00101,                0.00101,                0.00101
                     53,                 1.2429,                0.87599,                 1.0857,                0.85558,                0.71765,                0.80832,                0.47295,                 1.4051,                0.98117,                 1.1363,              0.0009902,              0.0009902,              0.0009902
                     54,                   1.24,                0.84602,                 1.0727,                0.79694,                0.74118,                0.78729,                0.45708,                  1.384,                0.91289,                 1.1363,              0.0009704,              0.0009704,              0.0009704
                     55,                  1.212,                0.83353,                 1.0778,                0.72025,                0.75727,                0.73321,                0.40911,                 1.5052,                 1.0427,                 1.1546,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.2204,                0.84334,                 1.0923,                0.79736,                0.77647,                0.80202,                0.49408,                 1.3609,                0.90382,                 1.1026,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.2075,                0.83291,                 1.0798,                0.81159,                0.76017,                 0.8029,                0.47153,                 1.4098,                0.91177,                 1.1329,               0.000911,               0.000911,               0.000911
                     58,                 1.2239,                 0.8187,                 1.0659,                0.85037,                0.72941,                 0.7989,                0.46651,                 1.4285,                0.98532,                 1.1247,              0.0008912,              0.0008912,              0.0008912
                     59,                  1.223,                0.82004,                  1.074,                0.78127,                0.75642,                0.78552,                0.47112,                   1.41,                0.96084,                 1.1241,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.2669,                0.82597,                 1.1017,                0.79439,                0.77272,                0.81043,                0.47556,                 1.4229,                0.94458,                 1.1385,              0.0008516,              0.0008516,              0.0008516
                     61,                  1.283,                0.83186,                 1.0979,                0.81528,                0.72697,                0.78791,                0.46546,                 1.4766,                0.92937,                 1.1635,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.1828,                0.82399,                 1.0691,                0.81526,                0.77878,                0.81341,                0.46928,                 1.4285,                0.89786,                 1.1292,               0.000812,               0.000812,               0.000812
                     63,                 1.1808,                0.77919,                 1.0543,                 0.8814,                0.78688,                0.83232,                0.50552,                 1.4288,                0.89438,                 1.1291,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.1486,                0.77029,                 1.0471,                0.85636,                0.77159,                0.82071,                0.50163,                 1.3912,                0.91793,                 1.1258,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.2201,                0.82272,                 1.0649,                0.82515,                0.78824,                0.81635,                0.49593,                 1.3207,                0.86868,                 1.0963,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.1705,                0.80018,                 1.0581,                0.81623,                0.75294,                0.79107,                0.49698,                 1.3341,                0.89832,                 1.0892,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.1366,                0.75435,                 1.0325,                0.77958,                0.77647,                0.80814,                0.47448,                 1.4068,                0.91483,                 1.1308,               0.000713,               0.000713,               0.000713
                     68,                 1.1262,                0.77176,                 1.0757,                0.80946,                0.81176,                0.82709,                0.48662,                 1.3703,                0.93664,                 1.1274,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.1436,                0.77316,                 1.0502,                0.84906,                0.79417,                0.83471,                0.47573,                 1.4394,                0.90177,                 1.1832,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.1422,                0.76678,                 1.0444,                0.77866,                0.82779,                0.81239,                0.49644,                 1.4195,                0.91161,                 1.1226,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.1247,                0.75126,                 1.0389,                0.71715,                0.87059,                0.81128,                0.47399,                 1.4271,                0.93222,                 1.1503,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.1031,                0.73975,                 1.0527,                0.82227,                0.74118,                0.80039,                0.47343,                 1.4065,                0.91827,                 1.1388,               0.000614,               0.000614,               0.000614
                     73,                 1.1224,                0.72596,                 1.0386,                0.79441,                0.77283,                0.78569,                0.47697,                 1.3753,                0.94514,                  1.113,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0734,                0.73119,                 1.0371,                0.74868,                0.73601,                0.77179,                0.47453,                 1.3784,                0.93345,                  1.128,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0808,                0.72175,                 1.0344,                 0.8166,                    0.8,                0.81027,                0.48494,                 1.3816,                0.91823,                 1.1286,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.1185,                0.74347,                 1.0508,                0.77856,                    0.8,                0.80277,                0.47319,                 1.4042,                0.93015,                 1.1216,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.1408,                0.73667,                 1.0444,                0.77635,                0.76471,                0.78524,                0.46289,                 1.4426,                0.98743,                 1.1362,               0.000515,               0.000515,               0.000515
                     78,                 1.1115,                0.73392,                 1.0379,                0.74383,                0.75294,                0.77071,                 0.4787,                 1.3594,                 0.9236,                  1.107,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.0642,                0.71469,                 1.0282,                0.72562,                0.78824,                0.77622,                0.47903,                  1.335,                0.92478,                 1.0986,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0503,                 0.7066,                 1.0162,                0.83126,                0.71765,                0.80936,                0.50129,                  1.363,                0.93294,                 1.1204,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.1155,                0.73601,                 1.0352,                0.74849,                    0.8,                0.80104,                 0.4949,                 1.3421,                0.87775,                 1.1044,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0549,                0.69601,                 1.0149,                  0.796,                0.77647,                0.81062,                0.48715,                 1.3817,                0.88292,                 1.1303,               0.000416,               0.000416,               0.000416
                     83,                 1.0765,                0.70121,                 1.0185,                0.83701,                0.81176,                0.83408,                0.49792,                 1.3837,                0.85236,                 1.1435,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.0361,                0.68805,                 1.0103,                0.77937,                0.82353,                0.79959,                0.48821,                  1.391,                0.89461,                 1.1382,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.0389,                0.68322,                 1.0125,                0.82571,                0.81176,                0.81381,                 0.4886,                 1.3788,                0.88336,                 1.1388,              0.0003566,              0.0003566,              0.0003566
                     86,                0.98407,                0.66148,                 1.0161,                0.79098,                0.77647,                0.80283,                0.50515,                  1.366,                0.90373,                 1.1345,              0.0003368,              0.0003368,              0.0003368
                     87,                0.99412,                0.65588,                0.99904,                0.78131,                0.74118,                0.79271,                0.49483,                 1.3451,                0.92878,                 1.1246,               0.000317,               0.000317,               0.000317
                     88,                 1.0453,                 0.6633,                 1.0069,                0.85069,                0.73733,                0.79769,                0.49192,                 1.3447,                0.89699,                 1.1135,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.0539,                0.68385,                 1.0141,                0.80729,                0.76471,                 0.8118,                0.48456,                 1.4011,                0.92014,                 1.1394,              0.0002774,              0.0002774,              0.0002774
                     90,                  1.032,                0.66618,                0.99481,                0.85536,                0.70588,                0.81378,                0.50788,                 1.3577,                0.88106,                 1.1296,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.0088,                0.65077,                0.97734,                 0.8847,                0.71765,                0.83506,                0.51932,                 1.3519,                0.85731,                 1.1152,              0.0002378,              0.0002378,              0.0002378
                     92,                0.97376,                0.60679,                0.96939,                0.82438,                0.69412,                 0.7961,                0.48223,                  1.384,                0.88797,                 1.1318,               0.000218,               0.000218,               0.000218
                     93,                0.99773,                0.60285,                0.98295,                0.83563,                0.70588,                0.80322,                0.48343,                 1.4131,                0.91693,                 1.1333,              0.0001982,              0.0001982,              0.0001982
                     94,                0.97532,                0.59141,                0.96096,                0.69876,                0.84706,                0.80071,                0.49521,                 1.3905,                0.88062,                 1.1372,              0.0001784,              0.0001784,              0.0001784
                     95,                0.96044,                0.58736,                0.97446,                0.83458,                 0.7123,                0.81956,                0.49008,                 1.4033,                0.85635,                 1.1397,              0.0001586,              0.0001586,              0.0001586
                     96,                0.95057,                0.58961,                0.95837,                0.83041,                0.74118,                0.83176,                0.50133,                 1.3895,                0.84905,                 1.1315,              0.0001388,              0.0001388,              0.0001388
                     97,                 0.9317,                0.57442,                0.95927,                0.82585,                0.72941,                0.82425,                0.48564,                 1.4082,                0.87964,                 1.1329,               0.000119,               0.000119,               0.000119
                     98,                0.94934,                0.58272,                0.95712,                0.81996,                0.75016,                0.82174,                0.49012,                 1.4163,                0.90864,                 1.1347,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.91862,                0.56698,                  0.956,                0.84807,                 0.7224,                0.81653,                0.48621,                 1.3974,                0.91742,                 1.1368,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.92022,                0.57132,                 0.9423,                0.83722,                0.71765,                0.81364,                0.48558,                 1.3952,                0.91257,                 1.1293,               5.96e-05,               5.96e-05,               5.96e-05
