1,-1,383.63,907.24,62.76,31.43,40.1,-1,-1
1,-1,839.66,356.81,149.19,250.06,34.5,-1,-1
1,-1,155.14,309.01,24.91,44.45,27.9,-1,-1
2,-1,383.65,907.26,62.81,31.41,39.7,-1,-1
2,-1,839.68,356.84,148.68,249.94,34.1,-1,-1
2,-1,155.08,308.88,24.95,44.63,27.9,-1,-1
3,-1,383.73,907.24,62.83,31.46,39.7,-1,-1
3,-1,839.68,356.93,148.72,249.8,34.8,-1,-1
3,-1,155.1,308.91,24.93,44.61,27.7,-1,-1
4,-1,383.74,907.23,62.82,31.48,39.7,-1,-1
4,-1,839.67,356.93,148.76,249.79,34.6,-1,-1
4,-1,155.1,308.91,24.93,44.61,27.7,-1,-1
5,-1,383.74,907.23,62.82,31.48,39.7,-1,-1
5,-1,839.67,356.89,148.79,249.81,34.4,-1,-1
5,-1,155.1,308.91,24.93,44.61,27.7,-1,-1
6,-1,383.74,907.23,62.82,31.48,39.7,-1,-1
6,-1,839.67,356.88,148.79,249.83,34.4,-1,-1
6,-1,155.1,308.91,24.93,44.61,27.7,-1,-1
7,-1,383.74,907.23,62.81,31.48,39.7,-1,-1
7,-1,839.68,357.13,148.93,249.61,34.1,-1,-1
7,-1,155.1,308.91,24.93,44.61,27.7,-1,-1
8,-1,383.67,907.31,63.11,31.38,39.1,-1,-1
8,-1,839.54,356.6,149.62,250.37,36.8,-1,-1
8,-1,155.17,308.92,24.85,44.64,28.0,-1,-1
9,-1,383.36,907.23,63.66,31.4,40.5,-1,-1
9,-1,839.62,356.59,149.32,250.39,40.3,-1,-1
9,-1,154.75,308.88,25.17,44.72,27.7,-1,-1
10,-1,382.48,907.2,64.59,31.32,40.1,-1,-1
10,-1,839.44,355.52,147.56,250.13,34.8,-1,-1
10,-1,153.67,307.6,26.83,46.26,30.2,-1,-1
11,-1,382.06,907.17,65.31,31.21,41.9,-1,-1
11,-1,837.99,355.92,140.66,242.99,35.1,-1,-1
11,-1,152.57,307.28,27.58,46.56,30.1,-1,-1
12,-1,382.74,907.07,64.35,30.91,40.0,-1,-1
12,-1,152.03,307.54,27.98,46.21,30.8,-1,-1
12,-1,838.2,356.13,139.08,242.46,29.8,-1,-1
13,-1,382.26,907.05,65.05,31.26,40.5,-1,-1
13,-1,152.14,307.46,27.73,46.14,30.5,-1,-1
13,-1,838.15,355.87,138.63,242.59,28.7,-1,-1
14,-1,383.4,907.3,62.98,30.89,38.9,-1,-1
14,-1,152.34,307.26,27.67,46.55,30.4,-1,-1
14,-1,837.89,356.81,137.7,241.2,29.7,-1,-1
15,-1,383.72,907.39,62.5,30.58,40.6,-1,-1
15,-1,838.04,358.15,137.67,240.07,34.9,-1,-1
15,-1,152.61,307.79,27.07,45.85,29.7,-1,-1
16,-1,383.62,906.99,63.16,31.57,40.1,-1,-1
16,-1,838.22,358.19,137.64,239.87,38.6,-1,-1
16,-1,152.36,307.62,27.17,46.01,30.0,-1,-1
17,-1,379.05,901.57,68.6,38.62,55.7,-1,-1
17,-1,153.68,309.71,26.66,44.16,26.1,-1,-1
18,-1,375.01,904.78,69.57,36.1,51.2,-1,-1
18,-1,1673.75,739.61,40.11,16.17,25.5,-1,-1
18,-1,156.64,310.77,23.01,43.46,28.7,-1,-1
18,-1,841.0,350.93,134.52,250.71,27.5,-1,-1
19,-1,372.5,908.91,73.19,34.38,41.8,-1,-1
19,-1,1675.0,740.22,38.97,15.99,38.9,-1,-1
19,-1,840.98,355.94,131.2,245.84,35.7,-1,-1
19,-1,155.37,307.37,26.06,47.39,33.3,-1,-1
19,-1,1382.84,522.05,164.89,293.43,28.0,-1,-1
20,-1,1675.62,739.89,40.02,16.72,36.4,-1,-1
20,-1,370.31,916.66,75.33,25.75,28.8,-1,-1
20,-1,375.91,908.21,69.59,29.3,28.4,-1,-1
20,-1,839.55,355.92,132.25,243.63,50.6,-1,-1
20,-1,155.16,306.84,26.83,47.79,26.3,-1,-1
20,-1,1379.39,526.89,167.49,284.05,25.9,-1,-1
21,-1,370.11,906.49,75.41,34.04,44.7,-1,-1
21,-1,1675.07,740.39,40.37,16.36,41.5,-1,-1
21,-1,839.43,359.99,131.37,240.03,43.5,-1,-1
21,-1,252.98,306.54,28.22,53.12,30.4,-1,-1
22,-1,1676.25,739.98,40.62,16.49,37.3,-1,-1
22,-1,837.84,355.53,129.92,242.44,48.5,-1,-1
23,-1,1676.94,740.01,37.49,15.23,36.4,-1,-1
23,-1,837.3,348.0,114.58,246.96,47.0,-1,-1
24,-1,1679.62,740.42,34.26,14.29,29.4,-1,-1
24,-1,838.48,347.3,110.28,246.43,40.5,-1,-1
24,-1,1376.49,523.82,170.24,289.16,29.2,-1,-1
25,-1,363.08,928.75,40.61,17.25,25.8,-1,-1
25,-1,837.99,357.04,108.87,236.67,43.4,-1,-1
25,-1,1374.34,523.8,181.01,290.33,29.7,-1,-1
26,-1,362.65,913.31,60.74,33.38,37.9,-1,-1
26,-1,837.04,354.79,116.13,239.28,55.7,-1,-1
27,-1,361.52,926.7,38.13,19.67,38.6,-1,-1
27,-1,837.41,355.34,123.05,240.54,59.6,-1,-1
28,-1,836.17,356.65,111.84,240.81,49.8,-1,-1
29,-1,358.74,925.12,51.41,22.85,30.4,-1,-1
29,-1,835.69,359.2,109.71,239.66,61.5,-1,-1
29,-1,1373.63,535.64,171.15,272.94,32.6,-1,-1
30,-1,359.31,921.45,57.61,27.04,48.7,-1,-1
30,-1,837.09,358.53,115.07,241.24,58.8,-1,-1
30,-1,1373.07,534.98,168.73,273.63,33.3,-1,-1
31,-1,357.97,920.98,57.77,27.55,60.3,-1,-1
31,-1,835.59,357.64,124.46,244.37,51.4,-1,-1
31,-1,1372.25,535.82,161.53,272.14,45.3,-1,-1
32,-1,354.9,926.67,41.69,22.85,49.7,-1,-1
32,-1,1370.22,540.23,154.77,265.96,54.6,-1,-1
32,-1,835.44,353.07,126.52,249.14,53.7,-1,-1
33,-1,355.96,921.36,60.81,28.05,66.7,-1,-1
33,-1,837.64,355.94,113.42,244.01,51.9,-1,-1
33,-1,1370.99,538.67,153.36,267.57,48.6,-1,-1
34,-1,357.31,919.34,57.75,30.74,60.8,-1,-1
