3,1,1304.95,479.55,54.59,94.40,1,-1,-1,-1
3,2,912.52,482.67,84.21,143.11,1,-1,-1,-1
3,3,414.25,507.00,114.52,174.20,1,-1,-1,-1
3,4,631.41,498.14,85.47,146.31,1,-1,-1,-1
3,5,1047.57,483.03,69.32,125.41,1,-1,-1,-1
3,6,1192.45,479.31,54.51,113.57,1,-1,-1,-1
4,1,1304.56,479.59,54.19,93.91,1,-1,-1,-1
4,2,911.97,483.38,83.98,142.55,1,-1,-1,-1
4,3,412.05,507.57,114.56,173.59,1,-1,-1,-1
4,4,631.29,499.13,84.69,145.06,1,-1,-1,-1
4,5,1047.10,482.80,69.34,125.47,1,-1,-1,-1
4,6,1192.01,479.07,54.68,113.95,1,-1,-1,-1
5,1,1303.93,479.44,54.35,94.56,1,-1,-1,-1
5,2,910.18,481.66,84.31,143.27,1,-1,-1,-1
5,3,409.70,506.34,115.92,175.24,1,-1,-1,-1
5,4,629.47,496.21,86.36,148.17,1,-1,-1,-1
5,5,1046.56,482.73,69.22,125.24,1,-1,-1,-1
5,6,1191.46,480.29,54.59,113.67,1,-1,-1,-1
6,1,1303.30,479.58,54.31,94.95,1,-1,-1,-1
6,2,908.39,480.91,84.60,144.01,1,-1,-1,-1
6,3,405.68,505.15,117.10,176.77,1,-1,-1,-1
6,4,628.62,499.58,84.60,145.24,1,-1,-1,-1
6,5,1045.91,481.10,69.96,126.51,1,-1,-1,-1
6,6,1190.64,480.52,54.97,114.14,1,-1,-1,-1
7,1,1302.81,479.23,54.27,95.25,1,-1,-1,-1
7,2,905.80,479.64,85.03,145.47,1,-1,-1,-1
7,3,401.81,505.36,117.94,177.44,1,-1,-1,-1
7,4,624.45,490.90,89.64,154.80,1,-1,-1,-1
7,5,1045.28,481.64,69.81,126.11,1,-1,-1,-1
7,6,1190.85,480.54,55.16,114.14,1,-1,-1,-1
8,1,1303.20,479.09,53.55,94.14,1,-1,-1,-1
8,2,904.36,480.53,84.61,145.37,1,-1,-1,-1
8,3,401.43,505.97,118.23,176.78,1,-1,-1,-1
8,4,623.73,493.22,88.53,153.16,1,-1,-1,-1
8,5,1043.10,481.73,69.01,124.72,1,-1,-1,-1
8,6,1190.54,480.75,54.63,112.69,1,-1,-1,-1
8,9,629.43,551.28,81.59,93.45,1,-1,-1,-1
9,1,1303.18,478.32,53.96,95.16,1,-1,-1,-1
9,2,906.14,491.69,78.70,134.73,1,-1,-1,-1
9,3,400.50,507.62,117.54,174.36,1,-1,-1,-1
9,4,623.34,494.14,87.33,151.49,1,-1,-1,-1
9,5,1041.75,482.27,68.73,124.25,1,-1,-1,-1
9,6,1191.20,480.64,53.24,109.89,1,-1,-1,-1
9,9,628.71,551.73,81.08,92.79,1,-1,-1,-1
10,1,1303.51,478.09,54.04,95.53,1,-1,-1,-1
10,2,907.04,496.44,76.27,130.00,1,-1,-1,-1
10,3,400.25,508.31,118.04,173.59,1,-1,-1,-1
10,4,623.10,493.39,87.29,151.90,1,-1,-1,-1
10,5,1041.59,482.39,68.87,124.44,1,-1,-1,-1
10,6,1191.34,480.55,52.55,108.66,1,-1,-1,-1
10,9,628.63,551.92,80.87,92.44,1,-1,-1,-1
11,1,1303.79,477.95,53.76,95.33,1,-1,-1,-1
11,2,905.06,489.91,79.78,136.23,1,-1,-1,-1
11,3,400.89,509.07,119.24,173.91,1,-1,-1,-1
11,4,622.45,494.60,87.05,151.86,1,-1,-1,-1
11,5,1040.45,482.77,69.36,124.92,1,-1,-1,-1
11,6,1187.87,480.76,53.73,110.43,1,-1,-1,-1
11,9,627.55,551.68,81.48,93.08,1,-1,-1,-1
12,1,1303.56,477.57,53.74,95.48,1,-1,-1,-1
12,2,904.50,492.78,78.87,134.05,1,-1,-1,-1
12,3,399.61,505.93,122.55,177.67,1,-1,-1,-1
12,4,622.43,495.31,86.61,151.25,1,-1,-1,-1
12,5,1037.83,484.04,69.71,125.69,1,-1,-1,-1
12,6,1184.87,480.27,55.05,112.17,1,-1,-1,-1
12,9,627.05,551.98,81.25,92.82,1,-1,-1,-1
13,1,1302.35,477.40,53.39,94.90,1,-1,-1,-1
13,2,901.14,486.29,83.70,142.83,1,-1,-1,-1
13,3,398.57,503.85,125.23,180.59,1,-1,-1,-1
13,4,620.15,489.79,89.12,156.47,1,-1,-1,-1
13,5,1036.69,485.66,68.98,123.89,1,-1,-1,-1
13,6,1182.87,479.59,56.09,113.44,1,-1,-1,-1
14,1,1300.79,477.51,52.78,94.10,1,-1,-1,-1
14,2,898.89,483.71,85.83,147.09,1,-1,-1,-1
